_key,categories/0,categories/1,categories/2,categories/3,query,title,categories/4,categories/5
198898,java,sql-server,oracle,teradata,vps.txt,"Senior Big Data Developer at LJSA (Bentonville, AR)",hadoop,
198930,machine-learning,r,algorithm,,windows 10.txt,"Principal Engineer - RDK Analytics at Comcast (Philadelphia, PA)",,
198997,java,spring,javascript,sql,websphere commerce.txt,"Software Engineer (m/w) at REWE Digital GmbH (Ilmenau, Deutschland)",elasticsearch,
199035,c++,,,,visual c++.txt,"Senior Computer Vision & Machine Learning Engineer (m/f) in Swiss Tech-Startup at Advertima AG (Zürich, Switzerland)",,
199064,agile,scala,hbase,apache-spark,workflow.txt,"Lead Software Engineer - Microservices at Hopper (Cambridge, MA)",,
199065,agile,scala,hbase,apache-spark,workflow.txt,"Lead Software Engineer - Microservices at Hopper (Montréal, QC, Canada)",,
199069,agile,scala,hbase,apache-spark,workflow.txt,"Senior Software Engineer - Microservices at Hopper (Montréal, QC, Canada)",,
199070,agile,scala,hbase,apache-spark,workflow.txt,"Senior Software Engineer - Microservices at Hopper (Cambridge, MA)",,
199073,apache-spark,bigdata,etl,,warehouse.txt,"Senior Software Engineer - Big Data at Hopper (Montréal, QC, Canada)",,
199074,apache-spark,bigdata,etl,,writing.txt,"Senior Software Engineer - Big Data at Hopper (Cambridge, MA)",,
199075,scala,apache-spark,,,user.txt,"Software Engineer at Hopper (Sofia, Bulgaria)",,
199084,tensorflow,haskell,machine-learning,pytorch,zend framework.txt,"Machine Learning Solution Performance Engineer at Groq (Menlo Park, CA)",caffe2,
199092,java,rest,apache-spark,apache-kafka,windows server 2008.txt,"Sr. Software Engineer - Data Platform at Twilio (San Francisco, CA)",elasticsearch,
199104,jira,confluence,agile,scrum,zoho crm.txt,"Senior Business Analyst at Tele Columbus Vertriebs GmbH (Berlin, Deutschland)",sharepoint,
199120,c#,.net,design,,zend framework.txt,"Software Engineer - Artificial Intelligence Core at Vodafone Italy (Milano, Italy)",,
199121,hadoop,scala,apache,apache-spark,usability.txt,"Big Data Engineer at Vodafone Italy (Milano, Italy)",apache-kafka,
199227,java,eclipse,sysml,emf,vmware horizon suite.txt,"Research Engineer, MBSE Specialist at Maplesoft (Waterloo, ON, Canada)",uml,
199238,devops,scripting,containers,continuous-integration,web analytics.txt,"DevOps Engineer - Investigative Analytics team - Machine Learning on Graphs at CSIRO's Data61 (Canberra, Australia)",distributed-system,sysadmin
199249,pyspark,hadoop,python,amazon-web-services,web analytics.txt,"Data Scientist wanted to act out on a technical playground at GfK (London, Vereinigtes Königreich)",tensorflow,
199251,python,hadoop,spark,tensorflow,web analytics.txt,"Data Scientist (behavioral / digital marketing) at GfK (London, Vereinigtes Königreich)",sql,
199278,hadoop,apache-spark,apache-kafka,hive,writing.txt,"Data Engineer - Hadoop at Catawiki (Amsterdam, Netherlands)",etl,
199285,salesforce,apex,visualforce,salesforce-lightning,zoho crm.txt,"Salesforce Developer at Aquiva Labs (Palermo, Argentina)",,
199333,spring,spring-mvc,java,javascript,visualization.txt,"Passionate Java Developer looking to make an impact at Polaris Alpha (Colorado Springs, CO)",machine-learning,
199334,oracle,clojure,testing,,xamarin test cloud.txt,"Programmer Analyst Advisory (Oracle E-Business) at Scotiabank (Scarborough, ON, Canada)",,
199345,hadoop,linux,bigdata,python,zen rails base application.txt,"Lead Big Data Developer at CenturyLink (Broomfield, CO)",hiveql,
199355,selenium-webdriver,selenium,automated-tests,php,zoho crm.txt,"QA Analyst at GroupHealth Benefit Solutions (Surrey, BC, Canada)",,
199385,amazon-web-services,spark,java,python,wifi direct.txt,"Mgr 2, Software Dev & Engineering at Comcast (Philadelphia, PA)",,
199459,algorithm,c++,kotlin,kubernetes,windows server.txt,"Senior Backend Generalist at Revl, Inc. (San Francisco, CA) (allows remote)",machine-learning,
199516,amazon-web-services,web-services,python,machine-learning,working copy.txt,"AWS Data Pipeline Engineer (Düsseldorf) at trivago N.V. (Düsseldorf, Germany)",,
199604,python,medical,data-science,,web analytics.txt,"Data Scientist at Etiometry Inc. (Boston, MA)",,
199683,sql,sql-server,database,bigdata,warehouse.txt,"SQL-Developer / BI Analyst (m/f) at Roche in Germany (Penzberg, Germany)",etl,
199693,amazon-web-services,cloud,python,,xamarin test cloud.txt,"Data Engineer at Casumo (Swieqi, Malta)",,
199818,hadoop,scala,python,bigdata,windows 10.txt,"Big Data Engineer at Vodafone (Newbury, UK)",,
199883,spark,presto,hive,kubernetes,yarn.txt,"Data Engineer at TFG Co. (State of São Paulo, Brazil)",kafka,
199928,saas,hadoop,cloud,azure,xamarin test cloud.txt,"Principal SaaS Architect at Eagle Investment Systems (Wellesley, MA)",microservices,
199944,security,cloud,saas,java,xamarin test cloud.txt,"Sr. Security Analyst at Accela (San Ramon, CA)",,
199960,java,python,sql,,wifi direct.txt,"Java Software Engineer - Data Conversion at JP Morgan Chase (Chicago, IL)",,
200006,matlab,simulink,labview,,twitter bootstrap 3.txt,"Funktionsentwickler Batterietechnik (m/w) at Viessmann Group (Allendorf (Eder), Deutschland)",,
200020,scala,apache-spark,google-cloud-platform,apache-kafka,working copy.txt,"Senior Data Engineer at the leading data-driven travel advertising platform! at travel audience GmbH (Berlin, Germany)",continuous-integration,
200032,cloud,python,bigdata,apache-spark,xamarin test cloud.txt,"Software Engineer (Product Data Pipeline) at Rubikloud Technologies Inc. (Toronto, ON, Canada)",,
200051,c#,asp.net,angular,angularjs,windows server.txt,"Full-Stack .NET Developer at ThoughtTrace (Magnolia, TX)",machine-learning,
200052,scikit-learn,python,machine-learning,r,writing.txt,"Data Scientist - Keeping the humanity in AI at Diveplane Corporation (Raleigh, NC)",statistics,
200095,c++,python,c#,docker,winforms.txt,"Mid / Senior Software Engineer - AI, Machine Learning, Computer Vision at Cubica Technology Ltd (Woking, UK)",keras,
200124,java,database,mongodb,maven,windows 10.txt,"Senior Software Engineer, Team Lead at Logi Analytics, Inc. (McLean, VA)",hadoop,
200126,nlp,python,machine-learning,tensorflow,vps.txt,"VP of Data Science - Keeping Children Safe Online at Bark Technologies, Inc. (Atlanta, GA) (allows remote)",pyspark,
200148,automation,testing,qa,,xamarin test cloud.txt,"Data Infrastructure Software Engineer - Eng 2 at Comcast (Seattle, WA)",,
200162,python,c++,linux,c++17,writing.txt,"C++/Python Linux Developer at Circular Capital (Basel, Switzerland)",machine-learning,
200209,angularjs,scala,typescript,elasticsearch,zend framework.txt,"Full Stack Developer - Opportunity to learn Scala! at everyLIFE Technologies Limited (Farnborough, UK)",amazon-web-services,
200230,r,machine-learning,python,perl,wicket 7.txt,"Senior Data Scientist at Realtor.com (Santa Clara, CA)",,
200232,amazon-web-services,sql,hadoop,rest,websphere 8.txt,"Senior Data Engineer at Realtor.com (Santa Clara, CA)",database,
200236,amazon-web-services,javascript,artificial-intelligence,database,web technologies.txt,"Software Architect, Principal at Realtor.com (Santa Clara, CA)",node.js,
200241,java,less,agile,,workflow.txt,"Salesforce Engineer - Senior Level at USAA (San Antonio, TX)",,
200252,embedded,c,c++,cuda,zend framework.txt,"Embedded ML Developer at Erwin Hymer Group North America (Virginia Beach, VA)",tensorflow,
200290,java,machine-learning,bigdata,search,wifi direct.txt,"Principal Engineers for Tokyo! at Indeed (Tokyo, Japan)",scalability,
200294,machine-learning,python,sql,r,working copy.txt,"Senior Mobility Logic Scientist at Lilium (Weßling, Germany)",,
200301,c++,matlab,vhdl,fpga,visual c++.txt,"Signal Processing Engineer at beyerdynamic GmbH & Co. KG (Heilbronn, Deutschland)",signal-processing,
200305,java,microservices,spring,elasticsearch,yoga.txt,"Senior Java Developer - Build search microservices at Rightmove at Rightmove (London, UK)",,
200330,java,python,sql,,wifi direct.txt,"Machine Learning Platform Engineer at JP Morgan Chase (Jersey City, NJ)",,
200369,c++,caffe,tensorflow,computer-vision,visual c++.txt,"Senior Software Engineer - Computer Vision at Pony.ai (Fremont, CA)",deep-learning,
200371,tableau,,,,web analytics.txt,"Tableau and Visualization Specialist at NBCUniversal (Universal City, CA)",,
200372,salesforce,marketo,javascript,integration,voice.txt,Integration Engineer at Articulate Inc. () (allows remote),automation,
200386,java,data-pipeline,python,scalability,zend framework.txt,"Principal Software Engineer - A/B Testing Framework at Indeed - Mountain View, CA (Mountain View, CA)",ab-testing,
200403,python,java,hive,spark,treasure data.txt,"Trainee Big Data Engineer ('s-Hertogenbosch) at Anchormen ('s Hertogenbosch, Netherlands)",hadoop,
200419,java,hadoop,python,linux,zen rails base application.txt,"Senior Big Data Developer at Ultra Tendency (Magdeburg, Deutschland)",,
200420,machine-learning,c++,c,java,working copy.txt,"Demand Specialist at Lilium (Weßling, Germany)",python,
200473,python,nosql,hadoop,hive,web-services.txt,"Sr Software Engineer at DomainTools (Seattle, WA)",mysql,
200497,elasticsearch,java,amazon-web-services,postgresql,virtualization.txt,"Senior Java Fullstack Developer - Scaling Solutions (m/f) at Holidu (München, Deutschland)",mongodb,
200498,elasticsearch,ansible,amazon-web-services,linux,virtualization.txt,"Senior DevOps Engineer (m/f) at Holidu (München, Deutschland)",sysadmin,
200513,elasticsearch,cloud,docker,scala,zookeeper.txt,Cloud- Cloud Engineer at Elastic () (allows remote),java,
200519,saas,machine-learning,python,php,vuejs.txt,"Development Team Lead/ Full Stack Principal Engineer at Fracta Inc. (Redwood City, CA)",vue.js,
200520,r,machine-learning,python,,visualization.txt,"Big Data Scientist at Vodafone (London, UK)",,
200540,python,sas,,,zos.txt,"Fraudespeurneus / Dataspecialist at DSW Zorgverzekeraar (Schiedam, Netherlands)",,
200542,java,python,data,docker,workflow.txt,"Developer- Data Infrastructure Engineering at Akuna Capital (Chicago, IL)",kubernetes,
200549,python,data-science,machine-learning,,windows 10.txt,"Senior Machine Learning Researcher at Longshot Systems Ltd (London, UK)",,
200553,hadoop,apache-spark,apache-kafka,apache-storm,wifi direct.txt,"Technical Lead at LoyaltyOne (Toronto, ON, Canada)",,
200560,reactjs,apache-kafka-streams,snowplow,data,web.txt,"Data Engineer at Pluto TV (West Hollywood, CA)",,
200577,selenium,automated-tests,selenium-webdriver,artificial-intelligence,zen rails base application.txt,"QA Lead - AI Products at Rakuten (Setagaya, Japan)",,
200632,qa,ios,android,,xamarin test cloud.txt,"QA Analyst at GameChanger Media, Inc (New York, NY)",,
200678,hadoop,etl,apache-spark,,windows 10.txt,"Eng 5, Software Dev & Engineering at Comcast (West Chester, PA)",,
200737,project-management,sql,design,system,writing.txt,"Lead Systems Analyst (Must have experience within the Insurance Industry) at Plymouth Rock Assurance (Boston, MA)",sysadmin,
200759,sql,python,numpy,pandas,windows 10.txt,"Senior Data Analyst at X-Mode Social (Reston, VA)",hadoop,
200766,c#,asp.net,asp.net-mvc,webforms,zend framework.txt,"Programmer Analyst at AultCare Corporation (Canton, OH)",angular,
200775,solr,nosql,docker,etl,workspace.txt,"Principal Data Engineer at USA TODAY NETWORK (McLean, VA) (allows remote)",amazon-web-services,
200798,artificial-intelligence,machine-learning,tensorflow,,windows server.txt,"Artificial Intelligence Lead: Front-End UI Interfaces + Back-End API Servers at Telstra (Melbourne, Australia)",,
200804,hadoop,etl,sql,python,yarn.txt,"ETL - Engineer at trivago N.V. (Düsseldorf, Germany)",java,
200884,reactjs,node.js,amazon-web-services,mongodb,zen rails base application.txt,"Director of Engineering at Auth0 (London, UK) (allows remote)",elasticsearch,
200900,python,etl,solr,nlp,working copy.txt,"Senior Data Engineer (Intelligence Platform) at Seva (New York, NY)",machine-learning,
200931,hadoop,etl,sql,,version control.txt,"Eng 4, Software Dev & Engineering at Comcast (West Chester, PA)",,
200944,web-services,sql,linux,powerdns,wicket 7.txt,"Software Analyst PowerDNS / 2nd and 3rd Level Support at Open-Xchange GmbH (Den Haag, Niederlande)",,
201059,java,python,nlp,tensorflow,working copy.txt,"Machine Learning & NLP Expert (f/m) at Acrolinx (Berlin, Germany)",,
201091,embedded,c,c++,matlab,zen rails base application.txt,"Senior Software Engineer, Modeling & Simulation at Virgin Hyperloop One (Los Angeles, CA)",linux,
201138,amazon-web-services,java,mongodb,apache-spark,windows 10.txt,Backend Engineer Data Team - 100% Remote  Canada & US at Sonatype () (allows remote),elasticsearch,
201171,kubernetes,python,terraform,airflow,zen rails base application.txt,"Data Engineer at Bending Spoons (Milano, Italy)",ansible,
201181,python,pandas,,,web-applications.txt,"Senior Software Engineer - Python (f/m/d) at Delivery Hero SE (Berlin, Germany)",,
201199,java,python,sql,,wifi direct.txt,"Lead Big Data Software Engineer at JP Morgan Chase (Wilmington, DE)",,
201225,python,c++,go,tensorflow,visual studio team services.txt,"Full Stack Engineer (f/m) for Autonomous Driving Services at Daimler Mobility Services GmbH (Berlin, Deutschland)",docker,
201227,python,c++,caffe,tensorflow,visual studio team services.txt,"Machine Learning Specialist (f/m) for Autonomous Driving Services at Daimler Mobility Services GmbH (Berlin, Deutschland)",machine-learning,
201248,java,python,scalability,machine-learning,websphere 8.txt,"Principal Software Developer- Content (Metadata Platform) at Hulu (Santa Monica, CA)",c++,
201257,c++,user-interface,qml,machine-learning,zend framework.txt,"Software Developer - Engineering at AbCellera (Vancouver, BC, Canada)",qt-quick,
201260,python,nlp,machine-learning,text-mining,vision.txt,"Data Scientist at ThoughtTrace (Austin, TX)",named-entity-recognition,
201268,elasticsearch,php,mysql,apache-spark,wordpress.txt,Search Wrangler at Automattic () (allows remote),apache-kafka,
201269,hadoop,python,hive,java,woocommerce.txt,Data Engineer at Automattic () (allows remote),apache-spark,
201309,c++,python,cython,machine-learning,visual studio 2010.txt,"Quant Developer Intern at Quadrature Capital Limited (London, UK)",artificial-intelligence,
201317,analytics,pandas,data-analysis,,zen rails base application.txt,"Data Analyst (m/f) at komoot (Potsdam, Germany) (allows remote)",,
201349,sql,google-bigquery,amazon-redshift,python,wifi direct.txt,"Data Engineer at Holiday Extras (Hythe, UK)",java,
201369,sql,tableau,powerbi,,windows 10.txt,"Data Warehouse Experte Digitalisierung 4.0 at Alturos Destinations GmbH (Klagenfurt am Wörthersee, Österreich)",,
201370,apache-spark,scala,python,apache-kafka,with.txt,"Machine Learning Infrastructure Engineer at Relay42 (Amsterdam, Netherlands)",spark-streaming,
201382,artificial-intelligence,deep-learning,tensorflow,python,x++.txt,"Data Scientist (m/w) at Relaxdays GmbH (Halle (Saale), Deutschland)",etl,
201388,java,aws,machine-learning,amazon-web-services,wifi direct.txt,"Senior Java Engineer - Accommodation Matching at trivago N.V. (Düsseldorf, Germany)",,
201409,java,bigdata,amazon-web-services,scala,writing.txt,"Data Engineer at Bloomberg BNA (Arlington, VA)",apache-spark,
201413,machine-learning,java,python,javascript,working copy.txt,"Software Engineer at IQVIA, The Human Data Science Company (London, UK)",reactjs,
201438,python-3.x,c++,.net,c#,zend framework.txt,"Lead Software Engineer ML Infrastructure at UiPath (Bellevue, WA)",,
201455,angularjs,java,spring-boot,microservices,zend framework.txt,"Full stack developer - Java, Spring, Microservices, Big Data at CHOICE (Marrickville, Australia)",unix,
201505,hadoop,java,nosql,scrum,web analytics.txt,"Data Scientist (m/w) at WPS Management GmbH (Paderborn, Deutschland)",gitlab,
201509,java,cloud,continuous-integration,continuous-delivery,zoho crm.txt,"DevOps Specialist (m/f) - Java / Spring-Boot / Scala / Spark at ProSiebenSat.1 Media SE (Munich, Germany)",testing,
